Div,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,Result,HomeTeam ID,AwayTeam ID,City,Team ID,Opponent,Attendance
I1,2020-01-13,19:45,Parma,Lecce,2,0,H,SER12,SER9,Parma,SER12,Lecce,
I1,2020-01-18,14:00,Lazio,Sampdoria,5,1,H,SER8,SER14,Rome,SER8,Sampdoria,
I1,2020-01-18,19:45,Napoli,Fiorentina,0,2,A,SER11,SER4,Naples,SER11,Fiorentina,
I1,2020-01-18,17:00,Sassuolo,Torino,2,1,H,SER15,SER17,Sassuolo,SER15,Torino,
I1,2020-01-19,14:00,Bologna,Verona,1,1,D,SER1,SER19,Bologna,SER1,Hellas Verona,
I1,2020-01-19,19:45,Juventus,Parma,2,1,H,SER7,SER12,Turin,SER7,Parma,
I1,2020-01-19,17:00,Genoa,Roma,1,3,A,SER5,SER13,Genoa,SER5,Roma,
I1,2020-01-19,14:00,Brescia,Cagliari,2,2,D,SER2,SER3,Brescia,SER2,Cagliari,
I1,2020-01-19,14:00,Lecce,Inter,1,1,D,SER9,SER6,Lecce,SER9,Inter Milan,
I1,2020-01-19,11:30,Milan,Udinese,3,2,H,SER10,SER18,Milan,SER10,Udinese,
I1,2020-01-20,19:45,Atalanta,Spal,1,2,A,SER0,SER16,Bergamo,SER0,SPAL,
I1,2020-01-24,19:45,Brescia,Milan,0,1,A,SER2,SER10,Brescia,SER2,AC Milan,
I1,2020-01-25,19:45,Torino,Atalanta,0,7,A,SER17,SER0,Turin,SER17,Atalanta,
I1,2020-01-25,14:00,Spal,Bologna,1,3,A,SER16,SER1,Ferrara,SER16,Bologna,
I1,2020-01-25,17:00,Fiorentina,Genoa,0,0,D,SER4,SER5,Florence,SER4,Genoa,
I1,2020-01-26,17:00,Roma,Lazio,1,1,D,SER13,SER8,Rome,SER13,Lazio,"59,902"
I1,2020-01-26,14:00,Sampdoria,Sassuolo,0,0,D,SER14,SER15,Genoa,SER14,Sassuolo,"19,260"
I1,2020-01-26,14:00,Verona,Lecce,3,0,H,SER19,SER9,Verona,SER19,Lecce,"15,425"
I1,2020-01-26,11:30,Inter,Cagliari,1,1,D,SER6,SER3,Milan,SER6,Cagliari,"70,465"
I1,2020-01-26,14:00,Parma,Udinese,2,0,H,SER12,SER18,Parma,SER12,Udinese,"14,250"
I1,2020-01-26,19:45,Napoli,Juventus,2,1,H,SER11,SER7,Naples,SER11,Juventus,"39,111"
I1,2020-02-01,14:00,Bologna,Brescia,2,1,H,SER1,SER2,Bologna,SER1,Brescia,
I1,2020-02-01,17:00,Cagliari,Parma,2,2,D,SER3,SER12,Cagliari,SER3,Parma,
I1,2020-02-01,19:45,Sassuolo,Roma,4,2,H,SER15,SER13,Sassuolo,SER15,Roma,
I1,2020-02-02,14:00,Lazio,Spal,5,1,H,SER8,SER16,Rome,SER8,SPAL,
I1,2020-02-02,14:00,Milan,Verona,1,1,D,SER10,SER19,Milan,SER10,Hellas Verona,
I1,2020-02-02,17:00,Lecce,Torino,4,0,H,SER9,SER17,Lecce,SER9,Torino,
I1,2020-02-02,14:00,Atalanta,Genoa,2,2,D,SER0,SER5,Bergamo,SER0,Genoa,
I1,2020-02-02,19:45,Udinese,Inter,0,2,A,SER18,SER6,Udine,SER18,Inter Milan,
I1,2020-02-02,11:30,Juventus,Fiorentina,3,0,H,SER7,SER4,Turin,SER7,Fiorentina,
I1,2020-02-03,19:45,Sampdoria,Napoli,2,4,A,SER14,SER11,Genoa,SER14,Napoli,
I1,2020-02-05,19:45,Lazio,Verona,0,0,D,SER8,SER19,Rome,SER8,Hellas Verona,
I1,2020-02-07,19:45,Roma,Bologna,2,3,A,SER13,SER1,Rome,SER13,Bologna,
I1,2020-02-08,17:00,Torino,Sampdoria,1,3,A,SER17,SER14,Turin,SER17,Sampdoria,
I1,2020-02-08,14:00,Fiorentina,Atalanta,1,2,A,SER4,SER0,Florence,SER4,Atalanta,
I1,2020-02-08,19:45,Verona,Juventus,2,1,H,SER19,SER7,Verona,SER19,Juventus,
I1,2020-02-09,14:00,Genoa,Cagliari,1,0,H,SER5,SER3,Genoa,SER5,Cagliari,"21,301"
I1,2020-02-09,11:30,Spal,Sassuolo,1,2,A,SER16,SER15,Ferrara,SER16,Sassuolo,"12,988"
I1,2020-02-09,14:00,Napoli,Lecce,2,3,A,SER11,SER9,Naples,SER11,Lecce,"40,825"
I1,2020-02-09,14:00,Brescia,Udinese,1,1,D,SER2,SER18,Brescia,SER2,Udinese,"13,586"
I1,2020-02-09,19:45,Inter,Milan,4,2,H,SER6,SER10,Milan,SER6,AC Milan,"75,817"
I1,2020-02-09,17:00,Parma,Lazio,0,1,A,SER12,SER8,Parma,SER12,Lazio,"17,859"
I1,2020-02-15,17:00,Bologna,Genoa,0,3,A,SER1,SER5,Bologna,SER1,Genoa,
I1,2020-02-15,19:45,Atalanta,Roma,2,1,H,SER0,SER13,Bergamo,SER0,Roma,
I1,2020-02-15,14:00,Lecce,Spal,2,1,H,SER9,SER16,Lecce,SER9,SPAL,
I1,2020-02-16,17:00,Cagliari,Napoli,0,1,A,SER3,SER11,Cagliari,SER3,Napoli,
I1,2020-02-16,19:45,Lazio,Inter,2,1,H,SER8,SER6,Rome,SER8,Inter Milan,
I1,2020-02-16,11:30,Udinese,Verona,0,0,D,SER18,SER19,Udine,SER18,Hellas Verona,
I1,2020-02-16,14:00,Sassuolo,Parma,0,1,A,SER15,SER12,Sassuolo,SER15,Parma,
I1,2020-02-16,14:00,Sampdoria,Fiorentina,1,5,A,SER14,SER4,Genoa,SER14,Fiorentina,
I1,2020-02-16,14:00,Juventus,Brescia,2,0,H,SER7,SER2,Turin,SER7,Brescia,
I1,2020-02-17,19:45,Milan,Torino,1,0,H,SER10,SER17,Milan,SER10,Torino,
I1,2020-02-21,19:45,Brescia,Napoli,1,2,A,SER2,SER11,Brescia,SER2,Napoli,
I1,2020-02-22,17:00,Spal,Juventus,1,2,A,SER16,SER7,Ferrara,SER16,Juventus,
I1,2020-02-22,19:45,Fiorentina,Milan,1,1,D,SER4,SER10,Florence,SER4,AC Milan,
